"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 15, 2005","132.56","131.83","132.68","131.72","-","0.57%"
"Sep 14, 2005","131.81","131.53","132.48","131.42","-","0.21%"
"Sep 13, 2005","131.53","132.70","132.73","131.40","-","-0.90%"
"Sep 12, 2005","132.73","133.66","133.66","132.61","-","-0.70%"
"Sep 09, 2005","133.67","132.90","133.84","132.90","-","0.59%"
"Sep 08, 2005","132.89","133.36","133.61","132.54","-","-0.39%"
"Sep 07, 2005","133.41","134.39","134.39","132.72","-","-0.72%"
"Sep 06, 2005","134.38","131.42","134.47","131.42","-","2.30%"
"Sep 02, 2005","131.36","131.71","132.68","131.01","-","-0.25%"
"Sep 01, 2005","131.69","130.95","133.41","130.51","-","0.59%"
"Aug 31, 2005","130.92","128.09","131.06","127.93","-","2.19%"
"Aug 30, 2005","128.12","127.78","128.12","126.67","-","0.27%"
"Aug 29, 2005","127.77","127.94","128.13","126.60","-","-0.16%"
"Aug 26, 2005","127.98","129.43","130.01","127.98","-","-1.10%"
"Aug 25, 2005","129.40","128.58","129.94","128.14","-","0.61%"
"Aug 24, 2005","128.61","128.24","129.89","128.24","-","0.28%"
"Aug 23, 2005","128.25","128.32","129.02","127.91","-","-0.07%"
"Aug 22, 2005","128.34","127.81","128.68","127.74","-","0.41%"
"Aug 19, 2005","127.81","128.31","128.68","127.63","-","-0.34%"
"Aug 18, 2005","128.25","129.42","129.53","127.90","-","-0.90%"
"Aug 17, 2005","129.42","130.88","130.88","129.14","-","-1.18%"
"Aug 16, 2005","130.96","130.29","131.60","130.29","-","0.55%"
"Aug 15, 2005","130.25","129.50","131.15","128.57","-","0.56%"
"Aug 12, 2005","129.53","129.35","130.13","128.37","-","0.15%"
"Aug 11, 2005","129.34","127.80","129.37","127.70","-","1.21%"
"Aug 10, 2005","127.80","126.95","129.47","126.95","-","0.77%"
"Aug 09, 2005","126.82","125.27","128.32","125.27","-","1.23%"
"Aug 08, 2005","125.28","130.47","130.57","124.73","-","-3.99%"
"Aug 05, 2005","130.48","135.46","135.46","129.37","-","-3.70%"
"Aug 04, 2005","135.49","138.19","138.19","135.39","-","-2.06%"
"Aug 03, 2005","138.34","138.80","138.88","137.25","-","-0.42%"
"Aug 02, 2005","138.92","137.88","139.05","137.60","-","0.73%"
"Aug 01, 2005","137.91","138.37","138.48","137.36","-","-0.33%"
"Jul 29, 2005","138.36","138.44","138.84","137.67","-","-0.06%"
"Jul 28, 2005","138.44","136.21","139.41","136.21","-","1.64%"
"Jul 27, 2005","136.21","136.04","136.74","135.17","-","0.15%"
"Jul 26, 2005","136.01","134.31","136.49","134.31","-","1.29%"
"Jul 25, 2005","134.28","133.89","134.72","133.46","-","0.30%"
"Jul 22, 2005","133.88","133.05","133.97","132.69","-","0.62%"
"Jul 21, 2005","133.05","134.90","135.04","132.67","-","-1.41%"
"Jul 20, 2005","134.95","133.80","135.17","132.90","-","0.84%"
"Jul 19, 2005","133.82","133.03","134.38","133.03","-","0.68%"
"Jul 18, 2005","132.92","132.36","133.92","131.95","-","0.42%"
"Jul 15, 2005","132.37","131.72","132.46","130.80","-","0.49%"
"Jul 14, 2005","131.72","133.48","133.87","131.11","-","-1.25%"
"Jul 13, 2005","133.39","134.05","134.07","133.14","-","-0.48%"
"Jul 12, 2005","134.04","133.80","134.71","133.31","-","0.19%"
"Jul 11, 2005","133.79","131.91","134.02","131.82","-","1.48%"
"Jul 08, 2005","131.84","129.77","132.52","129.26","-","1.60%"
