"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 14, 2015","697.84","700.20","701.19","694.44","-","-0.34%"
"Apr 13, 2015","700.20","702.61","706.58","699.89","-","-0.34%"
"Apr 10, 2015","702.61","699.89","702.71","697.72","-","0.39%"
"Apr 09, 2015","699.90","697.10","700.33","693.50","-","0.40%"
"Apr 08, 2015","697.11","695.42","699.62","693.74","-","0.24%"
"Apr 07, 2015","695.42","696.43","701.01","695.37","-","-0.15%"
"Apr 06, 2015","696.43","689.61","697.92","683.80","-","0.99%"
"Apr 02, 2015","689.62","690.10","692.80","688.33","-","-0.06%"
"Apr 01, 2015","690.06","693.12","693.89","686.13","-","-0.44%"
"Mar 31, 2015","693.12","699.70","699.70","693.12","-","-0.94%"
"Mar 30, 2015","699.70","691.69","700.30","691.69","-","1.16%"
"Mar 27, 2015","691.69","690.55","693.50","687.11","-","0.17%"
"Mar 26, 2015","690.55","690.09","693.93","683.14","-","0.06%"
"Mar 25, 2015","690.11","709.01","709.01","690.11","-","-2.67%"
"Mar 24, 2015","709.01","711.09","713.98","709.01","-","-0.29%"
"Mar 23, 2015","711.09","710.46","714.74","710.46","-","0.09%"
"Mar 20, 2015","710.46","707.30","714.58","707.30","-","0.53%"
"Mar 19, 2015","706.72","707.93","709.98","706.31","-","-0.17%"
"Mar 18, 2015","707.93","699.06","710.78","695.20","-","1.27%"
"Mar 17, 2015","699.07","698.67","700.84","695.54","-","0.06%"
"Mar 16, 2015","698.68","690.31","698.79","690.31","-","1.21%"
"Mar 13, 2015","690.31","693.95","694.85","686.06","-","-0.52%"
"Mar 12, 2015","693.95","690.30","694.36","687.32","-","0.53%"
"Mar 11, 2015","690.30","695.12","697.41","689.95","-","-0.69%"
"Mar 10, 2015","695.12","710.62","710.62","695.12","-","-2.19%"
"Mar 09, 2015","710.66","707.20","713.79","706.86","-","0.49%"
"Mar 06, 2015","707.18","715.41","717.07","705.79","-","-1.15%"
"Mar 05, 2015","715.41","716.29","717.90","712.83","-","-0.12%"
"Mar 04, 2015","716.29","718.63","718.63","712.10","-","-0.33%"
"Mar 03, 2015","718.63","724.36","724.36","715.32","-","-0.80%"
"Mar 02, 2015","724.39","717.41","724.39","717.41","-","0.97%"
"Feb 27, 2015","717.41","721.23","721.99","716.94","-","-0.53%"
"Feb 26, 2015","721.24","716.45","721.70","716.17","-","0.67%"
"Feb 25, 2015","716.45","721.28","721.28","714.62","-","-0.67%"
"Feb 24, 2015","721.28","720.13","722.51","715.61","-","0.16%"
"Feb 23, 2015","720.13","719.00","720.14","715.83","-","0.16%"
"Feb 20, 2015","719.00","714.50","719.63","711.30","-","0.63%"
"Feb 19, 2015","714.51","711.67","715.27","709.62","-","0.40%"
"Feb 18, 2015","711.67","710.56","712.11","708.82","-","0.16%"
"Feb 17, 2015","710.56","710.59","711.04","708.27","-","-0.00%"
"Feb 13, 2015","710.59","705.57","710.60","705.57","-","0.71%"
"Feb 12, 2015","705.57","694.19","705.57","694.19","-","1.64%"
"Feb 11, 2015","694.19","691.26","695.62","690.75","-","0.42%"
"Feb 10, 2015","691.26","680.46","691.98","680.46","-","1.59%"
"Feb 09, 2015","680.46","681.29","683.71","679.01","-","-0.15%"
"Feb 06, 2015","681.48","685.82","688.54","679.36","-","-0.63%"
"Feb 05, 2015","685.81","679.67","686.08","679.67","-","0.91%"
"Feb 04, 2015","679.60","678.77","684.36","678.12","-","0.12%"
"Feb 03, 2015","678.77","671.84","678.77","670.69","-","1.03%"
"Feb 02, 2015","671.84","664.92","671.96","656.14","-","1.04%"
"Jan 30, 2015","664.92","674.54","676.71","664.34","-","-1.43%"
"Jan 29, 2015","674.56","667.37","675.76","661.71","-","1.08%"
"Jan 28, 2015","667.37","667.82","682.25","667.37","-","-0.07%"
"Jan 27, 2015","667.81","690.41","690.41","665.14","-","-3.27%"
"Jan 26, 2015","690.41","693.44","693.44","688.25","-","-0.44%"
"Jan 23, 2015","693.44","692.29","696.34","690.41","-","0.17%"
"Jan 22, 2015","692.29","679.03","693.02","676.48","-","1.95%"
"Jan 21, 2015","679.02","678.03","682.40","672.10","-","0.15%"
"Jan 20, 2015","678.03","672.52","679.74","669.26","-","0.82%"
"Jan 16, 2015","672.52","666.79","672.90","663.10","-","0.91%"
"Jan 15, 2015","666.43","676.35","679.75","665.95","-","-1.46%"
"Jan 14, 2015","676.32","679.93","679.93","669.72","-","-0.53%"
"Jan 13, 2015","679.93","680.37","695.36","675.17","-","-0.06%"
"Jan 12, 2015","680.37","689.64","690.24","678.15","-","-1.34%"
"Jan 09, 2015","689.64","691.58","695.85","684.26","-","-0.28%"
"Jan 08, 2015","691.58","676.23","693.31","676.23","-","2.27%"
"Jan 07, 2015","676.22","670.44","678.08","670.44","-","0.87%"
"Jan 06, 2015","670.42","678.73","681.12","666.94","-","-1.22%"
"Jan 05, 2015","678.72","690.07","690.07","677.21","-","-1.77%"
"Jan 02, 2015","690.92","692.00","698.37","686.52","-","-0.15%"
"Dec 31, 2014","691.95","701.62","703.46","691.77","-","-1.20%"
"Dec 30, 2014","700.34","703.53","704.80","699.48","-","-0.70%"
"Dec 29, 2014","705.27","707.25","708.21","705.19","-","-0.49%"
"Dec 26, 2014","708.74","707.12","710.35","706.76","-","0.41%"
"Dec 24, 2014","705.84","707.46","708.39","705.84","-","-0.09%"
"Dec 23, 2014","706.51","706.94","709.10","706.30","-","0.28%"
"Dec 22, 2014","704.56","698.41","704.60","698.41","-","1.08%"
"Dec 19, 2014","697.01","696.08","700.38","694.88","-","0.09%"
"Dec 18, 2014","696.38","684.71","696.38","684.71","-","3.04%"
"Dec 17, 2014","675.85","664.14","677.61","663.67","-","1.92%"
"Dec 16, 2014","663.13","667.74","679.28","663.13","-","-1.47%"
"Dec 15, 2014","673.03","680.69","685.36","670.39","-","-0.59%"
"Dec 12, 2014","677.04","682.94","687.86","677.04","-","-1.56%"
"Dec 11, 2014","687.79","686.43","695.81","686.42","-","0.51%"
"Dec 10, 2014","684.33","695.10","696.13","683.34","-","-1.64%"
"Dec 09, 2014","695.71","685.28","696.23","683.17","-","0.47%"
"Dec 08, 2014","692.45","698.92","700.48","689.51","-","-1.22%"
"Dec 05, 2014","701.00","702.72","703.97","699.58","-","-0.16%"
"Dec 04, 2014","702.13","701.47","704.10","699.22","-","0.11%"
"Dec 03, 2014","701.39","699.61","702.80","697.30","-","0.46%"
"Dec 02, 2014","698.19","695.06","699.38","693.87","-","0.26%"
"Dec 01, 2014","696.40","702.63","703.57","693.36","-","-1.11%"
"Nov 28, 2014","704.20","702.70","706.15","700.94","-","0.37%"
"Nov 26, 2014","701.58","695.64","701.86","695.46","-","0.89%"
"Nov 25, 2014","695.36","696.13","699.02","695.36","-","0.06%"
"Nov 24, 2014","694.91","691.21","695.15","690.95","-","0.70%"
"Nov 21, 2014","690.07","693.35","694.46","687.51","-","0.21%"
"Nov 20, 2014","688.62","682.30","688.70","680.96","-","0.64%"
"Nov 19, 2014","684.23","687.86","687.86","680.98","-","-0.64%"
"Nov 18, 2014","688.66","685.81","690.02","685.81","-","0.38%"
"Nov 17, 2014","686.04","685.95","687.49","682.71","-","-0.17%"
"Nov 14, 2014","687.21","683.48","687.27","682.99","-","0.62%"
"Nov 13, 2014","683.00","680.29","684.93","679.93","-","0.60%"
"Nov 12, 2014","678.96","675.76","679.54","675.31","-","0.24%"
"Nov 11, 2014","677.36","676.52","677.37","674.85","-","0.09%"
"Nov 10, 2014","676.73","674.20","677.61","673.55","-","0.27%"
"Nov 07, 2014","674.94","675.75","676.33","671.99","-","-0.03%"
"Nov 06, 2014","675.17","673.18","675.44","670.58","-","-0.07%"
"Nov 05, 2014","675.64","676.11","676.26","672.67","-","0.26%"
"Nov 04, 2014","673.86","672.64","675.39","669.22","-","0.05%"
"Nov 03, 2014","673.55","670.62","674.71","670.39","-","0.40%"
"Oct 31, 2014","670.87","667.89","670.87","667.26","-","1.76%"
"Oct 30, 2014","659.28","655.06","660.82","654.28","-","0.23%"
"Oct 29, 2014","657.74","656.67","659.68","653.64","-","-0.16%"
"Oct 28, 2014","658.82","651.39","658.82","651.39","-","1.42%"
"Oct 27, 2014","649.59","648.09","651.21","646.18","-","0.04%"
"Oct 24, 2014","649.34","648.12","649.77","642.95","-","0.81%"
"Oct 23, 2014","644.14","639.63","647.42","639.56","-","1.53%"
"Oct 22, 2014","634.44","640.23","641.60","634.31","-","-0.55%"
"Oct 21, 2014","637.96","631.00","637.96","630.06","-","2.16%"
"Oct 20, 2014","624.47","618.99","624.70","613.71","-","0.67%"
"Oct 17, 2014","620.32","618.97","625.25","616.36","-","1.20%"
"Oct 16, 2014","612.98","607.05","616.92","606.00","-","-0.56%"
"Oct 15, 2014","616.46","612.81","618.82","602.62","-","-0.75%"
"Oct 14, 2014","621.11","623.32","628.63","619.82","-","0.28%"
"Oct 13, 2014","619.36","626.90","632.47","619.35","-","-1.25%"
"Oct 10, 2014","627.18","641.19","643.47","627.17","-","-2.79%"
"Oct 09, 2014","645.16","655.38","656.43","644.59","-","-1.67%"
"Oct 08, 2014","656.11","643.36","657.21","639.66","-","1.98%"
"Oct 07, 2014","643.40","652.30","652.67","643.34","-","-1.66%"
"Oct 06, 2014","654.23","655.71","658.59","652.46","-","-0.02%"
"Oct 03, 2014","654.33","651.21","656.28","650.69","-","0.77%"
"Oct 02, 2014","649.33","649.09","651.17","641.84","-","0.04%"
"Oct 01, 2014","649.07","658.44","658.77","647.59","-","-1.64%"
"Sep 30, 2014","659.92","659.98","663.19","657.54","-","0.24%"
"Sep 29, 2014","658.37","652.70","659.40","651.32","-","-0.10%"
"Sep 26, 2014","659.00","652.54","659.72","652.54","-","1.22%"
"Sep 25, 2014","651.03","663.79","664.01","651.03","-","-2.28%"
"Sep 24, 2014","666.22","661.53","666.51","659.02","-","0.66%"
"Sep 23, 2014","661.85","661.49","664.71","660.63","-","-0.21%"
"Sep 22, 2014","663.23","667.13","667.44","661.36","-","-0.76%"
"Sep 19, 2014","668.32","671.92","672.07","665.78","-","-0.36%"
"Sep 18, 2014","670.76","668.02","670.80","667.71","-","0.66%"
"Sep 17, 2014","666.39","664.68","668.94","663.06","-","0.18%"
"Sep 16, 2014","665.17","658.20","666.14","656.93","-","0.68%"
"Sep 15, 2014","660.70","666.08","666.08","659.31","-","-0.63%"
"Sep 12, 2014","664.90","667.16","667.50","663.38","-","-0.44%"
"Sep 11, 2014","667.84","664.79","667.85","662.36","-","0.12%"
"Sep 10, 2014","667.03","661.83","667.60","660.29","-","0.84%"
"Sep 09, 2014","661.50","666.05","670.58","659.83","-","-0.64%"
"Sep 08, 2014","665.77","665.01","668.01","663.25","-","0.15%"
"Sep 05, 2014","664.77","661.27","664.77","660.28","-","0.65%"
"Sep 04, 2014","660.50","661.70","665.99","658.93","-","-0.09%"
"Sep 03, 2014","661.11","666.23","666.84","660.15","-","-0.71%"
"Sep 02, 2014","665.83","665.92","666.48","663.34","-","0.14%"
"Aug 29, 2014","664.91","664.09","664.91","661.47","-","0.45%"
"Aug 28, 2014","661.94","660.94","663.32","659.88","-","-0.22%"
"Aug 27, 2014","663.40","663.65","664.43","661.39","-","-0.06%"
"Aug 26, 2014","663.77","663.41","664.82","663.21","-","0.08%"
"Aug 25, 2014","663.24","665.57","666.12","662.19","-","0.02%"
"Aug 22, 2014","663.14","662.82","664.69","661.49","-","0.02%"
"Aug 21, 2014","663.02","659.67","663.79","659.67","-","0.51%"
"Aug 20, 2014","659.64","658.90","660.55","657.94","-","-0.00%"
"Aug 19, 2014","659.66","655.78","659.77","655.78","-","0.69%"
"Aug 18, 2014","655.17","650.78","655.39","650.78","-","1.06%"
"Aug 15, 2014","648.29","650.24","651.48","643.65","-","0.11%"
"Aug 14, 2014","647.56","647.44","647.70","645.23","-","0.12%"
"Aug 13, 2014","646.79","641.54","646.79","641.54","-","1.14%"
"Aug 12, 2014","639.50","640.10","641.88","636.66","-","-0.20%"
"Aug 11, 2014","640.80","638.86","642.43","638.59","-","0.57%"
"Aug 08, 2014","637.14","633.03","637.48","630.40","-","0.70%"
"Aug 07, 2014","632.73","637.34","639.40","630.75","-","-0.45%"
"Aug 06, 2014","635.61","633.15","639.06","631.99","-","-0.21%"
"Aug 05, 2014","636.95","640.93","641.17","634.35","-","-0.94%"
"Aug 04, 2014","642.99","639.72","644.94","637.42","-","0.67%"
"Aug 01, 2014","638.72","639.65","642.66","635.44","-","-0.41%"
"Jul 31, 2014","641.32","649.31","650.59","641.09","-","-1.96%"
"Jul 30, 2014","654.17","654.39","655.67","651.20","-","0.25%"
