"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 07, 2014","640.16","638.12","641.08","637.27","-","0.40%"
"Mar 06, 2014","637.61","634.36","638.19","633.88","-","0.56%"
"Mar 05, 2014","634.07","640.80","641.02","632.58","-","-1.07%"
"Mar 04, 2014","640.96","635.16","643.07","635.16","-","1.02%"
"Mar 03, 2014","634.51","637.94","641.04","631.91","-","-0.60%"
"Feb 28, 2014","638.36","635.48","641.16","635.05","-","0.48%"
"Feb 27, 2014","635.29","635.22","636.57","631.60","-","-0.01%"
"Feb 26, 2014","635.36","639.37","640.62","633.60","-","-0.61%"
"Feb 25, 2014","639.27","639.17","640.75","634.61","-","-0.01%"
"Feb 24, 2014","639.36","630.66","644.58","630.66","-","1.52%"
"Feb 21, 2014","629.81","634.24","634.35","629.76","-","-0.70%"
"Feb 20, 2014","634.22","628.95","635.54","628.89","-","0.76%"
"Feb 19, 2014","629.42","628.40","636.33","628.40","-","0.05%"
"Feb 18, 2014","629.11","627.36","630.43","626.22","-","0.32%"
"Feb 14, 2014","627.11","618.39","628.46","618.34","-","1.45%"
"Feb 13, 2014","618.12","614.77","619.57","610.92","-","0.38%"
"Feb 12, 2014","615.76","618.52","620.25","615.29","-","-0.37%"
"Feb 11, 2014","618.04","609.55","619.61","609.55","-","1.43%"
"Feb 10, 2014","609.35","612.98","612.98","607.46","-","-0.63%"
"Feb 07, 2014","613.21","607.27","613.64","606.50","-","1.09%"
"Feb 06, 2014","606.57","599.39","607.57","599.39","-","1.30%"
"Feb 05, 2014","598.77","603.66","603.66","597.91","-","-0.86%"
"Feb 04, 2014","603.98","599.98","605.69","599.98","-","0.73%"
"Feb 03, 2014","599.58","610.56","612.14","598.48","-","-1.78%"
"Jan 31, 2014","610.44","619.03","619.03","608.08","-","-1.48%"
"Jan 30, 2014","619.63","619.01","622.44","615.79","-","0.16%"
"Jan 29, 2014","618.66","621.06","622.91","614.09","-","-0.59%"
"Jan 28, 2014","622.35","617.74","623.10","617.58","-","0.78%"
"Jan 27, 2014","617.54","619.57","622.13","614.31","-","-0.34%"
"Jan 24, 2014","619.65","631.74","631.74","619.65","-","-2.06%"
"Jan 23, 2014","632.71","638.96","638.96","629.58","-","-1.12%"
"Jan 22, 2014","639.89","638.49","641.06","636.84","-","0.32%"
"Jan 21, 2014","637.84","633.80","639.63","633.34","-","0.51%"
"Jan 17, 2014","634.62","634.96","640.40","633.50","-","-0.05%"
"Jan 16, 2014","634.96","634.40","635.00","630.38","-","0.08%"
"Jan 15, 2014","634.47","636.80","637.07","633.75","-","-0.32%"
"Jan 14, 2014","636.50","630.37","636.60","630.37","-","1.09%"
"Jan 13, 2014","629.63","641.51","641.51","628.79","-","-1.90%"
"Jan 10, 2014","641.83","641.17","642.03","637.23","-","0.15%"
"Jan 09, 2014","640.88","643.83","644.00","636.09","-","-0.37%"
"Jan 08, 2014","643.24","647.53","647.53","640.78","-","-0.68%"
"Jan 07, 2014","647.66","642.20","647.82","640.99","-","0.89%"
"Jan 06, 2014","641.93","642.07","644.17","638.90","-","0.06%"
"Jan 03, 2014","641.53","643.89","646.27","639.91","-","-0.25%"
"Jan 02, 2014","643.16","651.23","651.23","640.87","-","-1.31%"
"Dec 31, 2013","651.67","646.51","652.46","645.77","-","0.91%"
"Dec 30, 2013","645.77","651.46","652.08","645.77","-","-0.80%"
"Dec 27, 2013","650.97","648.01","651.78","648.01","-","0.48%"
"Dec 26, 2013","647.83","642.85","648.37","642.85","-","0.86%"
"Dec 24, 2013","642.32","638.47","642.75","638.47","-","0.64%"
"Dec 23, 2013","638.26","638.66","642.61","637.82","-","0.03%"
"Dec 20, 2013","638.04","637.27","640.26","636.77","-","0.13%"
"Dec 19, 2013","637.23","635.53","637.70","632.83","-","0.22%"
"Dec 18, 2013","635.81","625.58","636.63","623.04","-","1.65%"
"Dec 17, 2013","625.48","629.21","629.25","623.55","-","-0.60%"
"Dec 16, 2013","629.28","623.53","631.99","623.53","-","0.96%"
"Dec 13, 2013","623.30","625.14","625.14","620.68","-","-0.38%"
"Dec 12, 2013","625.69","623.02","628.44","621.40","-","0.48%"
"Dec 11, 2013","622.73","631.55","631.58","621.59","-","-1.43%"
"Dec 10, 2013","631.75","633.76","634.90","630.90","-","-0.27%"
"Dec 09, 2013","633.49","632.94","635.85","631.56","-","0.09%"
"Dec 06, 2013","632.93","630.15","635.46","630.15","-","0.53%"
"Dec 05, 2013","629.61","631.95","632.80","628.76","-","-0.43%"
"Dec 04, 2013","632.34","634.80","635.76","628.06","-","-0.43%"
"Dec 03, 2013","635.05","632.45","636.06","630.24","-","0.33%"
"Dec 02, 2013","632.96","632.44","637.10","629.81","-","0.05%"
"Nov 29, 2013","632.66","633.78","638.04","631.64","-","-0.16%"
"Nov 27, 2013","633.67","637.61","639.00","630.80","-","-0.71%"
"Nov 26, 2013","638.17","639.80","641.98","636.12","-","-0.34%"
"Nov 25, 2013","640.37","645.61","645.61","638.42","-","-0.83%"
"Nov 22, 2013","645.71","642.45","645.83","639.21","-","0.56%"
"Nov 21, 2013","642.13","637.23","643.33","637.23","-","0.83%"
"Nov 20, 2013","636.82","639.22","642.88","635.19","-","-0.30%"
"Nov 19, 2013","638.71","637.43","640.66","633.94","-","0.18%"
"Nov 18, 2013","637.59","643.54","644.03","635.84","-","-0.62%"
"Nov 15, 2013","641.56","637.14","641.59","636.60","-","0.70%"
"Nov 14, 2013","637.11","633.77","637.50","633.03","-","0.54%"
"Nov 13, 2013","633.70","628.30","633.83","626.68","-","0.65%"
"Nov 12, 2013","629.63","634.56","634.84","627.92","-","-0.86%"
"Nov 11, 2013","635.12","634.08","636.83","633.36","-","0.16%"
"Nov 08, 2013","634.08","625.30","634.20","625.04","-","1.42%"
"Nov 07, 2013","625.19","634.93","635.85","623.56","-","-1.49%"
"Nov 06, 2013","634.64","631.49","637.59","631.49","-","0.59%"
"Nov 05, 2013","630.90","635.16","635.16","630.56","-","-0.77%"
"Nov 04, 2013","635.79","628.50","636.44","628.50","-","1.31%"
"Nov 01, 2013","627.55","629.70","630.02","620.67","-","-0.31%"
"Oct 31, 2013","629.49","631.92","635.66","628.25","-","-0.22%"
"Oct 30, 2013","630.89","634.90","637.06","626.83","-","-0.63%"
"Oct 29, 2013","634.86","631.15","634.93","631.15","-","0.66%"
"Oct 28, 2013","630.71","629.98","632.01","627.33","-","0.14%"
"Oct 25, 2013","629.82","627.57","631.44","626.31","-","0.41%"
"Oct 24, 2013","627.24","623.85","628.28","621.62","-","0.58%"
"Oct 23, 2013","623.60","631.70","631.70","621.72","-","-1.35%"
"Oct 22, 2013","632.11","628.14","634.73","628.14","-","0.68%"
"Oct 21, 2013","627.86","630.44","632.21","626.48","-","-0.38%"
"Oct 18, 2013","630.27","624.92","630.28","624.92","-","0.87%"
"Oct 17, 2013","624.83","623.14","624.84","621.21","-","0.21%"
"Oct 16, 2013","623.49","615.79","624.96","615.79","-","1.37%"
"Oct 15, 2013","615.08","616.95","619.17","613.52","-","-0.43%"
"Oct 14, 2013","617.74","613.21","618.41","609.39","-","0.62%"
"Oct 11, 2013","613.92","607.06","615.18","604.74","-","1.03%"
"Oct 10, 2013","607.65","597.50","607.65","597.50","-","1.72%"
"Oct 09, 2013","597.37","599.27","600.05","593.83","-","-0.33%"
"Oct 08, 2013","599.32","605.36","606.58","599.19","-","-1.01%"
"Oct 07, 2013","605.45","608.76","608.98","603.43","-","-0.71%"
"Oct 04, 2013","609.76","604.77","611.23","603.10","-","0.85%"
"Oct 03, 2013","604.60","609.31","609.31","601.80","-","-0.84%"
"Oct 02, 2013","609.72","607.46","610.19","602.81","-","0.26%"
"Oct 01, 2013","608.14","604.57","609.70","603.80","-","0.54%"
"Sep 30, 2013","604.86","609.56","609.56","601.77","-","-0.83%"
"Sep 27, 2013","609.94","611.24","611.24","607.90","-","-0.31%"
"Sep 26, 2013","611.83","611.84","613.66","609.45","-","0.06%"
"Sep 25, 2013","611.45","612.65","614.70","611.38","-","-0.05%"
"Sep 24, 2013","611.76","611.12","616.17","609.92","-","0.04%"
"Sep 23, 2013","611.53","613.77","614.69","610.45","-","-0.50%"
"Sep 20, 2013","614.58","619.40","621.31","613.66","-","-0.78%"
"Sep 19, 2013","619.42","621.05","623.08","618.37","-","-0.21%"
"Sep 18, 2013","620.75","613.43","623.03","611.59","-","1.21%"
"Sep 17, 2013","613.31","610.87","615.22","610.87","-","0.42%"
"Sep 16, 2013","610.72","611.64","614.66","609.91","-","0.02%"
"Sep 13, 2013","610.62","610.54","613.13","609.61","-","0.05%"
"Sep 12, 2013","610.33","613.84","614.14","609.93","-","-0.59%"
"Sep 11, 2013","613.98","609.95","613.98","607.34","-","0.76%"
"Sep 10, 2013","609.37","609.26","609.50","604.47","-","0.02%"
"Sep 09, 2013","609.27","603.59","610.00","603.59","-","1.02%"
"Sep 06, 2013","603.11","603.51","607.19","598.87","-","0.02%"
"Sep 05, 2013","602.98","601.92","605.45","601.92","-","0.25%"
"Sep 04, 2013","601.48","598.01","603.34","596.37","-","0.53%"
"Sep 03, 2013","598.33","597.07","601.62","595.44","-","0.59%"
"Aug 30, 2013","594.84","595.11","597.51","593.00","-","-0.03%"
"Aug 29, 2013","594.99","600.25","600.25","594.12","-","-1.09%"
"Aug 28, 2013","601.53","592.10","603.34","592.10","-","1.77%"
"Aug 27, 2013","591.05","593.97","595.29","590.85","-","-0.60%"
"Aug 26, 2013","594.64","596.65","599.34","593.53","-","-0.25%"
"Aug 23, 2013","596.12","592.08","596.82","590.22","-","0.74%"
"Aug 22, 2013","591.73","584.56","593.76","584.56","-","1.35%"
"Aug 21, 2013","583.87","586.51","588.97","583.08","-","-0.54%"
"Aug 20, 2013","587.04","584.60","590.39","584.01","-","0.46%"
"Aug 19, 2013","584.37","592.88","592.88","583.93","-","-1.54%"
"Aug 16, 2013","593.49","595.62","595.78","591.18","-","-0.41%"
"Aug 15, 2013","595.94","598.89","598.89","593.77","-","-0.66%"
"Aug 14, 2013","599.92","602.25","603.36","599.50","-","-0.40%"
"Aug 13, 2013","602.34","601.51","603.92","599.08","-","0.17%"
"Aug 12, 2013","601.33","603.16","603.64","599.92","-","-0.53%"
"Aug 09, 2013","604.56","607.40","607.54","601.55","-","-0.49%"
"Aug 08, 2013","607.54","604.86","608.53","602.72","-","0.56%"
"Aug 07, 2013","604.15","605.68","606.14","602.13","-","-0.35%"
"Aug 06, 2013","606.25","608.89","610.70","604.83","-","-0.49%"
"Aug 05, 2013","609.26","610.48","610.48","606.32","-","-0.28%"
"Aug 02, 2013","610.96","612.98","612.98","607.37","-","-0.59%"
"Aug 01, 2013","614.56","607.94","614.72","607.58","-","1.17%"
"Jul 31, 2013","607.46","606.23","611.85","606.23","-","0.30%"
"Jul 30, 2013","605.65","607.85","608.94","602.76","-","-0.28%"
"Jul 29, 2013","607.37","611.45","611.45","605.24","-","-0.85%"
"Jul 26, 2013","612.55","613.77","613.77","607.55","-","-0.28%"
"Jul 25, 2013","614.24","610.64","615.09","608.76","-","0.52%"
"Jul 24, 2013","611.06","617.10","617.28","607.99","-","-0.96%"
"Jul 23, 2013","616.96","616.35","618.84","616.26","-","0.19%"
"Jul 22, 2013","615.76","617.21","618.17","615.42","-","-0.25%"
"Jul 19, 2013","617.28","609.46","617.34","609.10","-","1.35%"
"Jul 18, 2013","609.03","603.72","610.65","603.72","-","0.94%"
"Jul 17, 2013","603.36","601.41","604.92","601.41","-","0.45%"
"Jul 16, 2013","600.67","604.27","605.32","597.18","-","-0.56%"
"Jul 15, 2013","604.05","604.22","605.42","602.86","-","-0.07%"
"Jul 12, 2013","604.48","601.86","604.50","599.94","-","0.39%"
"Jul 11, 2013","602.11","596.80","603.27","596.80","-","0.93%"
"Jul 10, 2013","596.56","600.42","601.56","595.55","-","-0.58%"
"Jul 09, 2013","600.05","594.66","600.35","594.66","-","1.07%"
"Jul 08, 2013","593.72","590.83","596.94","590.83","-","0.70%"
"Jul 05, 2013","589.59","583.97","590.05","581.93","-","1.09%"
"Jul 03, 2013","583.21","582.47","583.75","578.35","-","0.03%"
"Jul 02, 2013","583.06","581.76","587.57","580.29","-","0.22%"
"Jul 01, 2013","581.76","579.61","586.48","579.61","-","0.56%"
"Jun 28, 2013","578.54","579.38","582.08","576.05","-","-0.21%"
"Jun 27, 2013","579.78","579.46","584.70","579.46","-","0.22%"
"Jun 26, 2013","578.50","574.78","579.81","573.46","-","0.70%"
"Jun 25, 2013","574.49","569.99","576.57","569.99","-","1.11%"
"Jun 24, 2013","568.18","576.57","576.57","562.11","-","-1.53%"
"Jun 21, 2013","576.99","575.13","580.47","570.48","-","0.32%"
"Jun 20, 2013","575.13","591.00","591.00","573.43","-","-2.72%"
"Jun 19, 2013","591.24","597.34","599.93","591.24","-","-1.00%"
"Jun 18, 2013","597.23","593.89","598.62","593.53","-","0.57%"
"Jun 17, 2013","593.84","587.28","595.32","587.28","-","1.30%"
"Jun 14, 2013","586.24","592.18","592.59","585.34","-","-0.97%"
"Jun 13, 2013","591.98","581.71","593.49","581.42","-","1.74%"
"Jun 12, 2013","581.85","586.72","592.05","580.96","-","-0.75%"
"Jun 11, 2013","586.23","594.14","594.14","585.62","-","-1.41%"
"Jun 10, 2013","594.60","597.22","598.53","593.09","-","-0.27%"
"Jun 07, 2013","596.22","589.96","596.71","589.78","-","1.18%"
"Jun 06, 2013","589.28","585.40","589.28","580.64","-","0.65%"
"Jun 05, 2013","585.45","591.63","592.48","585.09","-","-1.12%"
"Jun 04, 2013","592.09","596.21","597.16","588.16","-","-0.79%"
"Jun 03, 2013","596.79","591.38","596.83","590.80","-","1.00%"
"May 31, 2013","590.86","602.12","602.58","590.86","-","-1.99%"
"May 30, 2013","602.87","604.01","606.08","599.53","-","-0.23%"
"May 29, 2013","604.25","604.74","605.99","600.16","-","-0.19%"
"May 28, 2013","605.39","599.79","610.15","599.79","-","1.01%"
"May 24, 2013","599.35","599.65","599.65","594.58","-","-0.35%"
"May 23, 2013","601.43","602.10","602.68","593.95","-","-0.20%"
"May 22, 2013","602.63","610.03","614.69","599.98","-","-1.23%"
"May 21, 2013","610.14","610.53","614.51","608.18","-","-0.04%"
"May 20, 2013","610.38","602.50","611.38","602.24","-","1.29%"
"May 17, 2013","602.63","593.54","602.76","593.54","-","1.58%"
"May 16, 2013","593.27","595.49","597.74","592.20","-","-0.53%"
"May 15, 2013","596.44","598.23","598.23","591.65","-","-0.37%"
"May 14, 2013","598.67","591.11","598.82","591.11","-","1.29%"
"May 13, 2013","591.06","590.33","591.06","587.55","-","-0.02%"
"May 10, 2013","591.20","593.48","593.48","586.60","-","-0.46%"
"May 09, 2013","593.95","595.42","596.64","591.29","-","-0.28%"
"May 08, 2013","595.60","594.08","596.03","592.26","-","0.21%"
"May 07, 2013","594.33","590.81","596.15","590.44","-","0.67%"
"May 06, 2013","590.35","587.26","592.29","587.19","-","0.56%"
"May 03, 2013","587.07","577.33","588.05","577.33","-","1.80%"
"May 02, 2013","576.68","569.91","577.85","569.70","-","1.29%"
"May 01, 2013","569.36","578.54","578.54","569.01","-","-1.64%"
"Apr 30, 2013","578.84","575.74","578.84","571.65","-","0.50%"
"Apr 29, 2013","575.94","571.08","578.01","571.08","-","0.98%"
"Apr 26, 2013","570.34","570.35","571.62","566.56","-","-0.02%"
"Apr 25, 2013","570.45","571.69","576.96","568.36","-","-0.15%"
"Apr 24, 2013","571.30","565.60","573.69","565.60","-","1.17%"
"Apr 23, 2013","564.69","558.62","565.10","558.05","-","1.14%"
"Apr 22, 2013","558.32","553.24","560.09","550.97","-","1.04%"
"Apr 19, 2013","552.56","553.36","557.93","549.37","-","-0.03%"
"Apr 18, 2013","552.73","549.38","555.95","545.52","-","0.70%"
"Apr 17, 2013","548.87","559.27","559.27","544.56","-","-1.94%"
"Apr 16, 2013","559.74","554.68","560.51","552.97","-","1.07%"
"Apr 15, 2013","553.79","575.72","575.72","553.66","-","-3.87%"
"Apr 12, 2013","576.11","583.32","583.32","572.69","-","-1.33%"
"Apr 11, 2013","583.87","582.11","585.70","579.92","-","0.46%"
"Apr 10, 2013","581.22","578.84","583.16","578.27","-","0.50%"
"Apr 09, 2013","578.31","574.38","580.54","572.76","-","0.75%"
"Apr 08, 2013","574.00","571.37","574.06","569.21","-","0.50%"
"Apr 05, 2013","571.16","568.41","571.41","563.07","-","0.01%"
"Apr 04, 2013","571.12","571.67","574.03","567.46","-","-0.12%"
"Apr 03, 2013","571.78","581.19","581.67","570.02","-","-1.61%"
"Apr 02, 2013","581.14","583.82","585.11","579.35","-","-0.47%"
"Apr 01, 2013","583.88","584.01","586.05","580.15","-","-0.02%"
"Mar 28, 2013","583.98","585.72","587.92","583.59","-","-0.31%"
"Mar 27, 2013","585.81","583.58","586.64","579.57","-","0.29%"
"Mar 26, 2013","584.09","579.01","584.56","579.01","-","1.07%"
"Mar 25, 2013","577.93","580.76","584.54","575.73","-","-0.38%"
"Mar 22, 2013","580.13","576.01","581.03","576.01","-","0.82%"
"Mar 21, 2013","575.41","577.63","579.66","575.07","-","-0.52%"
"Mar 20, 2013","578.44","575.70","580.00","575.25","-","0.58%"
"Mar 19, 2013","575.11","580.97","581.80","570.52","-","-0.94%"
"Mar 18, 2013","580.57","585.60","585.60","578.92","-","-0.88%"
"Mar 15, 2013","585.73","586.43","587.75","583.43","-","-0.15%"
"Mar 14, 2013","586.61","579.50","587.17","579.50","-","1.30%"
"Mar 13, 2013","579.07","579.85","580.85","577.76","-","-0.19%"
"Mar 12, 2013","580.15","579.75","583.34","578.93","-","0.13%"
"Mar 11, 2013","579.42","578.78","580.58","575.20","-","0.04%"
"Mar 08, 2013","579.21","578.08","580.05","575.56","-","0.45%"
"Mar 07, 2013","576.61","575.46","577.46","573.70","-","0.25%"
"Mar 06, 2013","575.16","575.16","577.20","572.83","-","0.05%"
"Mar 05, 2013","574.87","571.28","576.77","571.28","-","0.72%"
"Mar 04, 2013","570.75","571.99","571.99","565.63","-","-0.24%"
"Mar 01, 2013","572.13","572.81","573.36","567.41","-","-0.22%"
"Feb 28, 2013","573.39","572.77","576.71","571.44","-","0.08%"
"Feb 27, 2013","572.96","564.09","574.10","563.65","-","1.53%"
"Feb 26, 2013","564.35","559.66","566.08","556.55","-","0.93%"
"Feb 25, 2013","559.15","574.19","579.28","559.15","-","-2.51%"
"Feb 22, 2013","573.57","568.51","573.68","567.22","-","0.95%"
"Feb 21, 2013","568.20","571.43","571.45","564.91","-","-0.67%"
"Feb 20, 2013","572.03","582.51","582.51","571.66","-","-1.82%"
"Feb 19, 2013","582.61","576.43","582.96","576.43","-","1.15%"
"Feb 15, 2013","575.96","582.15","582.30","572.95","-","-1.05%"
"Feb 14, 2013","582.10","578.40","583.52","575.69","-","0.52%"
"Feb 13, 2013","579.07","578.03","579.12","577.01","-","0.21%"
"Feb 12, 2013","577.85","576.49","578.65","574.35","-","0.31%"
"Feb 11, 2013","576.04","579.17","579.17","575.55","-","-0.56%"
"Feb 08, 2013","579.27","574.83","579.27","574.83","-","0.83%"
"Feb 07, 2013","574.53","577.58","577.58","570.66","-","-0.53%"
"Feb 06, 2013","577.57","576.88","577.61","572.68","-","0.03%"
"Feb 05, 2013","577.41","573.73","579.12","573.73","-","0.73%"
"Feb 04, 2013","573.23","578.36","578.36","572.66","-","-0.95%"
"Feb 01, 2013","578.72","573.65","579.19","572.28","-","0.93%"
"Jan 31, 2013","573.41","576.21","576.55","572.89","-","-0.53%"
"Jan 30, 2013","576.47","579.65","583.48","575.83","-","-0.67%"
"Jan 29, 2013","580.33","571.31","580.97","571.31","-","1.57%"
"Jan 28, 2013","571.38","573.31","573.31","568.84","-","-0.33%"
"Jan 25, 2013","573.26","568.34","573.98","568.34","-","0.87%"
"Jan 24, 2013","568.31","565.91","572.00","565.91","-","0.43%"
"Jan 23, 2013","565.89","567.95","568.02","564.21","-","-0.37%"
"Jan 22, 2013","567.98","563.07","568.06","560.78","-","0.87%"
"Jan 18, 2013","563.07","558.05","563.07","557.27","-","0.90%"
"Jan 17, 2013","558.03","555.47","561.53","555.47","-","0.69%"
"Jan 16, 2013","554.20","552.37","554.41","550.70","-","0.31%"
"Jan 15, 2013","552.49","549.93","552.63","548.32","-","0.38%"
"Jan 14, 2013","550.41","550.59","551.56","548.66","-","-0.01%"
"Jan 11, 2013","550.46","549.16","550.60","547.94","-","0.22%"
"Jan 10, 2013","549.24","544.62","550.14","544.62","-","0.95%"
"Jan 09, 2013","544.08","545.34","547.06","542.22","-","-0.20%"
"Jan 08, 2013","545.19","545.59","545.59","541.43","-","-0.16%"
"Jan 07, 2013","546.06","550.55","550.55","544.02","-","-0.82%"
"Jan 04, 2013","550.56","545.05","551.10","545.05","157.33M","1.05%"
"Jan 03, 2013","544.85","545.13","549.05","542.29","180.11M","-0.10%"
"Jan 02, 2013","545.39","533.41","545.44","533.41","201.64M","2.33%"
"Dec 31, 2012","532.96","521.83","533.16","520.07","169.29M","2.09%"
"Dec 28, 2012","522.03","530.89","530.89","521.66","128.58M","-1.77%"
"Dec 27, 2012","531.43","532.21","533.01","524.98","138.71M","-0.14%"
"Dec 26, 2012","532.16","534.87","537.24","531.23","100.95M","-0.37%"
"Dec 25, 2012","534.15","534.15","534.15","534.15","-","0.00%"
"Dec 24, 2012","534.15","537.70","537.70","533.50","56.93M","-0.72%"
"Dec 21, 2012","538.03","544.35","544.35","535.07","246.43M","-1.16%"
"Dec 20, 2012","544.35","541.07","544.35","539.54","163.35M","0.73%"
"Dec 19, 2012","540.42","544.99","545.84","540.41","170.20M","-0.80%"
"Dec 18, 2012","544.76","535.76","545.80","534.89","212.14M","1.68%"
"Dec 17, 2012","535.74","531.48","536.00","531.48","175.24M","0.88%"
"Dec 14, 2012","531.05","533.11","533.11","528.99","205.11M","-0.45%"
"Dec 13, 2012","533.45","538.03","538.03","531.29","221.98M","-0.89%"
"Dec 12, 2012","538.22","536.64","543.17","536.51","193.80M","0.40%"
"Dec 11, 2012","536.09","533.52","538.28","533.52","156.86M","0.55%"
"Dec 10, 2012","533.16","533.75","535.47","532.08","155.33M","-0.10%"
"Dec 07, 2012","533.69","530.86","533.80","529.51","147.63M","0.65%"
"Dec 06, 2012","530.23","528.36","530.29","526.56","163.80M","0.30%"
"Dec 05, 2012","528.62","525.27","531.54","525.24","179.76M","0.70%"
"Dec 04, 2012","524.95","526.71","529.32","524.88","165.87M","-0.38%"
"Dec 03, 2012","526.97","530.57","533.87","526.22","160.99M","-0.61%"
"Nov 30, 2012","530.21","530.29","532.56","528.10","206.27M","-0.03%"
"Nov 29, 2012","530.38","530.60","534.42","528.65","157.68M","0.09%"
"Nov 28, 2012","529.88","523.85","530.12","518.21","176.00M","1.08%"
"Nov 27, 2012","524.20","528.94","529.60","523.58","162.81M","-0.95%"
"Nov 26, 2012","529.21","532.56","532.56","525.55","153.91M","-0.82%"
"Nov 23, 2012","533.58","527.05","533.60","527.05","69.43M","1.32%"
"Nov 21, 2012","526.61","524.01","526.79","523.29","116.27M","0.55%"
"Nov 20, 2012","523.72","525.33","526.16","520.06","162.50M","-0.40%"
"Nov 19, 2012","525.80","516.01","526.34","516.01","192.64M","2.23%"
"Nov 16, 2012","514.35","512.50","515.21","506.16","235.82M","0.36%"
"Nov 15, 2012","512.49","512.00","516.76","509.17","228.86M","0.10%"
"Nov 14, 2012","511.96","518.67","520.48","511.02","210.54M","-1.27%"
"Nov 13, 2012","518.57","519.51","525.73","517.05","178.41M","-0.57%"
"Nov 12, 2012","521.54","521.18","522.95","519.60","132.98M","0.14%"
"Nov 09, 2012","520.82","520.27","526.20","517.79","203.42M","0.02%"
"Nov 08, 2012","520.71","529.43","531.39","520.70","210.80M","-1.65%"
"Nov 07, 2012","529.44","543.66","543.66","526.66","248.30M","-3.06%"
"Nov 06, 2012","546.16","538.90","547.90","538.90","199.57M","1.57%"
"Nov 05, 2012","537.74","533.71","538.64","532.66","163.71M","0.72%"
"Nov 02, 2012","533.87","543.04","545.64","532.24","226.42M","-1.71%"
"Nov 01, 2012","543.14","540.08","543.47","537.72","216.29M","0.59%"
"Oct 31, 2012","539.94","540.92","544.25","536.12","205.59M","-0.09%"
"Oct 30, 2012","540.44","540.44","540.44","540.44","-","0.00%"
"Oct 29, 2012","540.44","540.44","540.44","540.44","-","0.00%"
"Oct 26, 2012","540.44","540.00","543.36","537.78","167.87M","0.09%"
"Oct 25, 2012","539.93","535.37","540.55","534.01","179.44M","0.93%"
"Oct 24, 2012","534.98","538.82","541.80","534.04","203.98M","-0.63%"
"Oct 23, 2012","538.35","551.26","551.26","535.41","206.52M","-2.36%"
"Oct 22, 2012","551.38","553.32","555.03","545.48","193.83M","-0.43%"
"Oct 19, 2012","553.76","562.23","562.73","551.82","208.49M","-1.50%"
"Oct 18, 2012","562.19","561.09","563.40","559.79","201.51M","0.03%"
"Oct 17, 2012","562.02","555.85","562.38","555.49","191.77M","1.18%"
"Oct 16, 2012","555.46","547.48","556.14","547.48","178.55M","1.54%"
"Oct 15, 2012","547.04","543.95","547.90","540.01","162.19M","0.51%"
"Oct 12, 2012","544.24","547.18","547.92","540.98","203.74M","-0.52%"
"Oct 11, 2012","547.08","545.37","551.54","545.37","184.99M","0.60%"
"Oct 10, 2012","543.84","553.10","553.10","542.80","194.98M","-1.79%"
"Oct 09, 2012","553.75","553.95","558.74","553.75","168.19M","0.01%"
"Oct 08, 2012","553.70","552.44","554.56","549.54","122.53M","0.14%"
"Oct 05, 2012","552.93","554.61","557.47","551.19","156.27M","-0.15%"
"Oct 04, 2012","553.75","548.78","554.81","548.78","222.36M","1.01%"
"Oct 03, 2012","548.24","553.93","553.93","545.89","196.90M","-1.11%"
"Oct 02, 2012","554.42","554.73","556.60","551.28","160.98M","0.04%"
"Oct 01, 2012","554.18","551.56","558.75","551.56","236.36M","0.54%"
"Sep 28, 2012","551.19","553.93","553.93","548.08","179.21M","-0.49%"
"Sep 27, 2012","553.93","546.80","555.09","546.80","182.34M","1.30%"
"Sep 26, 2012","546.80","551.69","551.69","545.62","222.13M","-0.89%"
"Sep 25, 2012","551.69","556.66","559.38","551.37","211.10M","-0.89%"
"Sep 24, 2012","556.66","559.57","559.57","555.06","175.29M","-0.52%"
"Sep 21, 2012","559.57","558.53","562.58","558.53","269.84M","0.19%"
"Sep 20, 2012","558.53","556.12","559.58","550.24","219.49M","0.43%"
"Sep 19, 2012","556.12","561.37","561.46","556.12","206.85M","-0.94%"
"Sep 18, 2012","561.37","565.44","565.44","558.41","216.85M","-0.72%"
"Sep 17, 2012","565.44","569.90","571.19","563.95","222.07M","-0.78%"
"Sep 14, 2012","569.90","562.54","574.54","562.54","284.22M","1.31%"
"Sep 13, 2012","562.54","552.31","564.90","550.31","258.54M","1.85%"
"Sep 12, 2012","552.33","550.12","553.86","550.12","226.65M","0.39%"
"Sep 11, 2012","550.17","545.20","551.45","545.20","197.42M","0.91%"
"Sep 10, 2012","545.20","547.64","549.77","544.93","199.29M","-0.45%"
"Sep 07, 2012","547.66","538.87","547.67","538.87","232.64M","1.63%"
"Sep 06, 2012","538.87","528.07","542.00","528.07","213.05M","2.01%"
"Sep 05, 2012","528.26","529.83","531.34","527.22","176.10M","-0.30%"
"Sep 04, 2012","529.83","533.54","533.67","526.11","203.71M","-0.70%"
"Aug 31, 2012","533.54","529.03","536.56","529.03","204.55M","0.85%"
"Aug 30, 2012","529.06","534.82","534.82","527.90","157.12M","-1.08%"
"Aug 29, 2012","534.82","537.78","537.95","534.21","153.31M","-0.58%"
"Aug 28, 2012","537.93","537.00","539.63","535.83","158.29M","0.17%"
"Aug 27, 2012","537.00","537.64","540.66","535.77","146.08M","-0.12%"
"Aug 24, 2012","537.64","534.14","538.83","530.78","146.14M","0.66%"
