"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 09, 2018","474.69","471.33","477.10","471.33","-","0.71%"
"Jan 08, 2018","471.33","471.92","471.93","469.62","-","-0.13%"
"Jan 05, 2018","471.92","470.51","472.11","468.79","-","0.30%"
"Jan 04, 2018","470.51","466.14","473.75","466.14","-","0.94%"
"Jan 03, 2018","466.14","463.66","466.55","463.18","-","0.53%"
"Jan 02, 2018","463.66","463.94","466.51","461.68","-","-0.06%"
"Dec 29, 2017","463.94","467.19","468.50","463.94","-","-0.70%"
"Dec 28, 2017","467.19","465.30","467.25","465.20","-","0.41%"
"Dec 27, 2017","465.30","465.00","465.48","463.85","-","0.06%"
"Dec 26, 2017","465.00","466.56","467.71","463.21","-","-0.33%"
"Dec 22, 2017","466.56","467.57","469.36","464.31","-","-0.22%"
"Dec 21, 2017","467.57","463.64","468.91","463.64","-","0.85%"
"Dec 20, 2017","463.64","464.78","468.64","463.48","-","-0.25%"
"Dec 19, 2017","464.78","466.66","468.81","464.60","-","-0.40%"
"Dec 18, 2017","466.66","462.84","468.64","462.84","-","0.83%"
"Dec 15, 2017","462.84","458.07","465.36","458.07","-","1.04%"
"Dec 14, 2017","458.07","461.17","463.27","457.87","-","-0.67%"
"Dec 13, 2017","461.17","467.09","467.52","461.06","-","-1.27%"
"Dec 12, 2017","467.09","462.36","468.83","462.36","-","1.02%"
"Dec 11, 2017","462.36","463.46","464.14","461.21","-","-0.24%"
"Dec 08, 2017","463.46","460.76","463.46","459.92","-","0.59%"
"Dec 07, 2017","460.76","459.45","462.41","457.04","-","0.29%"
"Dec 06, 2017","459.45","461.01","461.96","458.19","-","-0.34%"
"Dec 05, 2017","461.01","463.71","465.97","460.04","-","-0.58%"
"Dec 04, 2017","463.71","456.61","466.79","456.61","-","1.55%"
"Dec 01, 2017","456.61","455.61","458.68","446.25","-","0.22%"
"Nov 30, 2017","455.61","453.10","461.69","453.10","-","0.55%"
"Nov 29, 2017","453.10","445.21","455.85","445.21","-","1.77%"
"Nov 28, 2017","445.21","434.02","445.77","434.02","-","2.58%"
"Nov 27, 2017","434.02","434.19","436.30","433.71","-","-0.04%"
"Nov 24, 2017","434.19","434.86","435.88","434.05","-","-0.15%"
"Nov 22, 2017","434.86","436.59","437.84","434.84","-","-0.40%"
"Nov 21, 2017","436.59","435.49","437.28","435.49","-","0.25%"
"Nov 20, 2017","435.49","433.36","436.09","433.08","-","0.49%"
"Nov 17, 2017","433.36","433.94","434.37","431.37","-","-0.13%"
"Nov 16, 2017","433.94","433.61","436.64","433.61","-","0.08%"
"Nov 15, 2017","433.61","432.79","435.22","428.54","-","0.19%"
"Nov 14, 2017","432.79","433.05","433.05","429.79","-","-0.06%"
"Nov 13, 2017","433.05","432.27","433.69","429.46","-","0.18%"
"Nov 10, 2017","432.27","433.45","434.55","432.01","-","-0.27%"
"Nov 09, 2017","433.45","434.95","434.95","429.12","-","-0.34%"
"Nov 08, 2017","434.95","437.58","437.58","433.66","-","-0.60%"
"Nov 07, 2017","437.58","443.46","444.95","436.22","-","-1.33%"
"Nov 06, 2017","443.46","444.05","444.21","442.00","-","-0.13%"
"Nov 03, 2017","444.05","445.99","445.99","442.63","-","-0.43%"
"Nov 02, 2017","445.99","442.19","446.46","440.16","-","0.86%"
"Nov 01, 2017","442.19","441.16","445.09","441.16","-","0.23%"
"Oct 31, 2017","441.16","442.41","444.06","440.94","-","-0.28%"
"Oct 30, 2017","442.41","444.53","444.53","441.45","-","-0.48%"
"Oct 27, 2017","444.53","444.97","445.22","441.78","-","-0.10%"
"Oct 26, 2017","444.97","442.52","446.62","442.52","-","0.55%"
"Oct 25, 2017","442.52","444.71","446.00","439.81","-","-0.49%"
"Oct 24, 2017","444.71","441.43","445.70","441.43","-","0.74%"
"Oct 23, 2017","441.43","442.05","442.91","440.89","-","-0.14%"
"Oct 20, 2017","442.05","436.96","442.31","436.96","-","1.16%"
"Oct 19, 2017","436.96","436.32","437.05","432.90","-","0.15%"
"Oct 18, 2017","436.32","433.88","437.23","433.88","-","0.56%"
"Oct 17, 2017","433.88","436.29","437.66","433.28","-","-0.55%"
"Oct 16, 2017","436.29","433.50","436.56","433.50","-","0.64%"
"Oct 13, 2017","433.50","433.67","435.05","429.80","-","-0.04%"
"Oct 12, 2017","433.67","436.81","437.98","433.09","-","-0.72%"
"Oct 11, 2017","436.81","437.42","437.42","434.96","-","-0.14%"
"Oct 10, 2017","437.42","435.62","437.49","435.20","-","0.41%"
"Oct 09, 2017","435.62","437.25","437.95","434.68","-","-0.37%"
"Oct 06, 2017","437.25","437.06","439.05","435.13","-","0.04%"
"Oct 05, 2017","437.06","432.79","438.26","431.67","-","0.99%"
"Oct 04, 2017","432.79","434.19","434.72","432.50","-","-0.32%"
"Oct 03, 2017","434.19","432.89","434.39","431.93","-","0.30%"
"Oct 02, 2017","432.89","429.08","432.92","428.68","-","0.89%"
"Sep 29, 2017","429.08","427.66","429.36","426.98","-","0.33%"
"Sep 28, 2017","427.66","427.14","428.33","425.35","-","0.12%"
"Sep 27, 2017","427.14","421.66","428.96","421.66","-","1.30%"
"Sep 26, 2017","421.66","422.05","423.28","420.79","-","-0.09%"
"Sep 25, 2017","422.05","422.70","423.44","419.31","-","-0.15%"
"Sep 22, 2017","422.70","422.74","422.96","420.11","-","-0.01%"
"Sep 21, 2017","422.74","421.91","423.79","420.79","-","0.20%"
"Sep 20, 2017","421.91","419.31","423.36","417.78","-","0.62%"
"Sep 19, 2017","419.31","415.99","420.45","415.82","-","0.80%"
"Sep 18, 2017","415.99","411.81","416.48","411.81","-","1.02%"
"Sep 15, 2017","411.81","409.86","411.83","409.35","-","0.48%"
"Sep 14, 2017","409.86","411.29","412.10","409.52","-","-0.35%"
"Sep 13, 2017","411.29","410.41","411.29","408.55","-","0.21%"
"Sep 12, 2017","410.41","405.50","410.92","405.50","-","1.21%"
"Sep 11, 2017","405.50","398.58","406.75","398.58","-","1.74%"
"Sep 08, 2017","398.58","395.54","400.25","394.62","-","0.77%"
"Sep 07, 2017","395.54","402.19","402.25","393.75","-","-1.65%"
"Sep 06, 2017","402.19","401.21","404.03","400.90","-","0.24%"
"Sep 05, 2017","401.21","410.24","410.24","400.09","-","-2.20%"
"Sep 01, 2017","410.24","408.45","412.27","408.45","-","0.44%"
"Aug 31, 2017","408.45","408.48","410.01","407.55","-","-0.01%"
"Aug 30, 2017","408.48","406.76","410.03","406.76","-","0.42%"
"Aug 29, 2017","406.76","408.67","408.67","403.59","-","-0.47%"
"Aug 28, 2017","408.67","410.64","411.36","407.40","-","-0.48%"
"Aug 25, 2017","410.64","409.65","412.72","409.65","-","0.24%"
"Aug 24, 2017","409.65","409.99","411.37","409.19","-","-0.08%"
